CD3_C ID, MECID,Committee Name,Committee,Address 1,Address 2,City,State,Zip,Date,Amount,Contribution Type,Report
"154618","C000575","ROOFERS LOCAL # 20 PAC","Beck for Missouri","9426 Brenda Ave","","St Louis","MO","63123","7/14/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"154620","C000575","ROOFERS LOCAL # 20 PAC","Nicole Galloway for Missouri","PO BOX 2115","","St Louis","MO","63158","7/14/2020 12:00:00 AM","1500.0000","M","October Quarterly Report"
"154622","C000575","ROOFERS LOCAL # 20 PAC","Lavendar for State Senate","11247 Manchester Road","","Kirkwood","MO","63122","7/14/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"154623","C000575","ROOFERS LOCAL # 20 PAC","Tom Holland For Kansas Senate","PO BOX 165","","Baldwin City","KS","66006","9/25/2020 12:00:00 AM","300.0000","M","October Quarterly Report"
"154624","C000575","ROOFERS LOCAL # 20 PAC","Haley for Kansas","PO BOX 1711110","","Kansas City","KS","66117","9/25/2020 12:00:00 AM","300.0000","M","October Quarterly Report"
"154625","C000575","ROOFERS LOCAL # 20 PAC","Pittman for Kansas Senate","1108 South Broadway","","Leavenworth","KS","66048","9/25/2020 12:00:00 AM","300.0000","M","October Quarterly Report"
"154626","C000575","ROOFERS LOCAL # 20 PAC","Ethan for Kansas","PO BOX 8296","","Prairie Village ","KS","66208","9/25/2020 12:00:00 AM","300.0000","M","October Quarterly Report"
"154627","C000575","ROOFERS LOCAL # 20 PAC","Holscher for Kansas","PO BOX 4781","","Olathe","KS","66063","9/25/2020 12:00:00 AM","300.0000","M","October Quarterly Report"
"154628","C000575","ROOFERS LOCAL # 20 PAC","Stacey Knoell for Kansas ","PO BOX 4196","","Olathe","KS","66063","9/25/2020 12:00:00 AM","300.0000","M","October Quarterly Report"
"154629","C000575","ROOFERS LOCAL # 20 PAC","Lindsey Constance for Kansas","PO BOX 3094","","Shawnee","KS","66203","9/25/2020 12:00:00 AM","300.0000","M","October Quarterly Report"
"154630","C000575","ROOFERS LOCAL # 20 PAC","Joy for Kansas","3310 W. 137th Street","","Leawood","KS","66224","9/25/2020 12:00:00 AM","300.0000","M","October Quarterly Report"
"154631","C000575","ROOFERS LOCAL # 20 PAC","Ingle for State Senate","101 W. 29th Ste G-213","","Pittsburg","KS","66762","9/25/2020 12:00:00 AM","300.0000","M","October Quarterly Report"
"154632","C000575","ROOFERS LOCAL # 20 PAC","Skyes for Senate","10227 Theden Circle","","Lenexa","KS","66220","9/25/2020 12:00:00 AM","300.0000","M","October Quarterly Report"
"154633","C000575","ROOFERS LOCAL # 20 PAC","Hawk for Senate","2600 Woodhaven Ct","","Manhattan ","KS","66502","9/25/2020 12:00:00 AM","300.0000","M","October Quarterly Report"
"154634","C000575","ROOFERS LOCAL # 20 PAC","Budetti for Kansas","17446 W. 161st St","","Olathe","KS","66062","9/25/2020 12:00:00 AM","300.0000","M","October Quarterly Report"
"154635","C000575","ROOFERS LOCAL # 20 PAC","Becca Peck for Kansas","14317 Melrose","","Overland Park","KS","66221","9/25/2020 12:00:00 AM","300.0000","M","October Quarterly Report"
"154636","C000575","ROOFERS LOCAL # 20 PAC","Nicole Galloway for Missouri","PO BOX 2115","","St Louis","MO","63158","9/25/2020 12:00:00 AM","1000.0000","M","October Quarterly Report"
"154637","C000575","ROOFERS LOCAL # 20 PAC","Angela4KS","20905 W. 90th Terr","","Lenexa ","KS","66220","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154638","C000575","ROOFERS LOCAL # 20 PAC","Toplickar for State Representative","507 East Spruce Street","","Olathe","KS","66061","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154639","C000575","ROOFERS LOCAL # 20 PAC","Featherston for Kansas","PO BOX 13447","","Overland Park","KS","66282","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154640","C000575","ROOFERS LOCAL # 20 PAC","Jo Ella for Kansas","PO BOX 14534","","Lenexa","KS","66285","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154641","C000575","ROOFERS LOCAL # 20 PAC","Cindy Neighbor for Kansas","10405 W. 52nd Terr","","Shawnee","KS","66203","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154642","C000575","ROOFERS LOCAL # 20 PAC","Poskin4KS","12924 Howe Drive","","Leawood","KS","66209","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154643","C000575","ROOFERS LOCAL # 20 PAC","Jerry for Kansas","4414 Tomahawk Rd","","Prairie Village","KS","66208","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154644","C000575","ROOFERS LOCAL # 20 PAC","Shimeall4KS","17705 W. 155th Terr","","Olathe","KS","66062","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154645","C000575","ROOFERS LOCAL # 20 PAC","Sally for Kansas","PO BOX 24086","","Overland Park","KS","66283","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154646","C000575","ROOFERS LOCAL # 20 PAC","Parker for Kansas","8323 W. 108th St","","Overland Park","KS","66210","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154647","C000575","ROOFERS LOCAL # 20 PAC","Woodard for Kansas","9051 Renner Blvd 3002","","Lenexa","KS","66219","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154648","C000575","ROOFERS LOCAL # 20 PAC","Pam Curtis for KCK","322 N. 16th Street","","Kansas City","KS","66102","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154649","C000575","ROOFERS LOCAL # 20 PAC","Winn Campaign Fund","PO BOX 12327","","Kansas City","KS","66112","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154650","C000575","ROOFERS LOCAL # 20 PAC","Braoderick Henderson for Kansas House","2710 N. 8th Street","","Kansas City","KS","66101","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154651","C000575","ROOFERS LOCAL # 20 PAC","Stan Frownfelther for Kansas","5225 Crest Drvie","","Kansas City","KS","66106","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154652","C000575","ROOFERS LOCAL # 20 PAC","Grogan for Kansas","16635 Leavenworth Road","","Basehor","KS","66007","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154653","C000575","ROOFERS LOCAL # 20 PAC","Joana Schultz for Kansas","100 E. Kansas St. Suite H","","Lansing","KS","66043","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154654","C000575","ROOFERS LOCAL # 20 PAC","Pam Finley for Kansas House 43","607 N. Poplar","","Gardner ","KS","66030","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154655","C000575","ROOFERS LOCAL # 20 PAC","Jen Day for Kansas","11941 Perry Street","","Overland Park","KS","66213","9/25/2020 12:00:00 AM","150.0000","M","October Quarterly Report"
"154656","C000575","ROOFERS LOCAL # 20 PAC","Canady for Missouri","406 W. 34th Street Suite 5","","Kansas City","MO","64111","9/25/2020 12:00:00 AM","750.0000","M","October Quarterly Report"
"154657","C000575","ROOFERS LOCAL # 20 PAC","Citizens for Vicki Lorenz Englund","PO BOX 270545","","St Louis","MO","63127","9/25/2020 12:00:00 AM","750.0000","M","October Quarterly Report"
"154658","C000575","ROOFERS LOCAL # 20 PAC","Finneran for Missouri","PO BOX 592","","St Louis","MO","63188","9/25/2020 12:00:00 AM","750.0000","M","October Quarterly Report"
"154659","C000575","ROOFERS LOCAL # 20 PAC","Committee to Elect Lauren Arthur","4135 NE Willow Drive","","Kansas City","MO","64116","9/25/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"154660","C000575","ROOFERS LOCAL # 20 PAC","Beck for Missouri","9426 Brenda Ave","","St Louis","MO","64123","9/25/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"154661","C000575","ROOFERS LOCAL # 20 PAC","Baker for Missouri","PO BOX 8031","","Columbia","MO","65205","9/25/2020 12:00:00 AM","500.0000","M","October Quarterly Report"
"154662","C000575","ROOFERS LOCAL # 20 PAC","Committee to Elect Wade Kiefer","1108 Viola St","","Smithville","MO","64089","9/25/2020 12:00:00 AM","250.0000","M","October Quarterly Report"
"154663","C000575","ROOFERS LOCAL # 20 PAC","Aune for Missouri","PO BOX 901995","","Kansas City","MO","64190","9/25/2020 12:00:00 AM","250.0000","M","October Quarterly Report"
"154664","C000575","ROOFERS LOCAL # 20 PAC","Nurrenbern For Missouri","PO BOX 46908","","Gladstone","MO","64188","9/25/2020 12:00:00 AM","250.0000","M","October Quarterly Report"
"154665","C000575","ROOFERS LOCAL # 20 PAC","Committee to Elect James Shakelford","PO BO 11194","","Kansas City","MO","64119","9/25/2020 12:00:00 AM","250.0000","M","October Quarterly Report"
"154666","C000575","ROOFERS LOCAL # 20 PAC","The Friends of Mark Ellebracht","529 Thornton St","","Liberty","MO","64068","9/25/2020 12:00:00 AM","250.0000","M","October Quarterly Report"
"154667","C000575","ROOFERS LOCAL # 20 PAC","Bill Kidd for State Representative","902 N. Sunnynook School","","Buckner ","MO","64016","9/25/2020 12:00:00 AM","250.0000","M","October Quarterly Report"
"154668","C000575","ROOFERS LOCAL # 20 PAC","Committee to Elect Robert Sauls","1809 James Downing Road","","Independence","MO","64057","9/25/2020 12:00:00 AM","250.0000","M","October Quarterly Report"
"154669","C000575","ROOFERS LOCAL # 20 PAC","Dolan for Missouri","PO BOX 755","","Blue Springs","MO","64014","9/25/2020 12:00:00 AM","250.0000","M","October Quarterly Report"
"154670","C000575","ROOFERS LOCAL # 20 PAC","Committee to Elect Keri Ingle","PO BOX 2248","","Lees Summit","MO","64063","9/25/2020 12:00:00 AM","250.0000","M","October Quarterly Report"
"154671","C000575","ROOFERS LOCAL # 20 PAC","Sharp for House","8401 E. 103rd Terr","","Kansas City","MO","64134","9/25/2020 12:00:00 AM","250.0000","M","October Quarterly Report"
"154672","C000575","ROOFERS LOCAL # 20 PAC","Citizens for Annette Turnbaugh","804 E. 133rd Terr","","Grandview","MO","64030","9/25/2020 12:00:00 AM","250.0000","M","October Quarterly Report"
"154673","C000575","ROOFERS LOCAL # 20 PAC","Aaron Maid Campaign","PO BOX 123","","Dover","MO","64022","9/25/2020 12:00:00 AM","250.0000","M","October Quarterly Report"
"154674","C000575","ROOFERS LOCAL # 20 PAC","Committee to Elect Neal Barnes","1804 E. 343rd St","","Drexel","MO","64742","9/25/2020 12:00:00 AM","250.0000","M","October Quarterly Report"
"154675","C000575","ROOFERS LOCAL # 20 PAC","Faleti for Missouri","4220 Duncan Ave","","St Louis","MO","63110","9/25/2020 12:00:00 AM","750.0000","M","October Quarterly Report"
"143478","C000640","MO Osteopathic PAC","Eigel for Missouri","PO Box 39","","St Peters","MO","63376","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143479","C000640","MO Osteopathic PAC","Onder for Missouri","2090 Key Harbour Drive","","Lake St Louis","MO","63367","10/22/2019 12:00:00 AM","1000.0000","M","January Quarterly Report"
"143480","C000640","MO Osteopathic PAC","Romine for Senate","322 East Karsh Blvd.","","Farmington","MO","63640","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143481","C000640","MO Osteopathic PAC","Friends of Caleb Rowden","PO Box 7088","","Columbia","MO","65205","10/22/2019 12:00:00 AM","2000.0000","M","January Quarterly Report"
"143482","C000640","MO Osteopathic PAC","Citizens for Hoskins","PO Box 118","","Warrensburg","MO","64093","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143483","C000640","MO Osteopathic PAC","Friends of Andrew Koenig","741 Sherwick Terrace","","Manchester","MO","63021","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143484","C000640","MO Osteopathic PAC","Wieland Now","1015 Castelmann Dr.","","Imperial","MO","63052","10/22/2019 12:00:00 AM","750.0000","M","January Quarterly Report"
"143485","C000640","MO Osteopathic PAC","Citizens for Schatz","PO Box 92","","Sullivan","MO","63080","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143486","C000640","MO Osteopathic PAC","Friends for Gina Walsh","1246 Bakewell Dr.","","St Louis","MO","63137","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143487","C000640","MO Osteopathic PAC","Scott Sifton for Missouri","PO Box 4396","","St Louis County","MO","63123","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143489","C000640","MO Osteopathic PAC","Rizzo for Missouri","1629 N. Drumm Rod.","","Independence","MO","64055","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143490","C000640","MO Osteopathic PAC","Friends of Michael Bernskoetter","429 W. Miller","","Jefferson City","MO","65101","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143491","C000640","MO Osteopathic PAC","Friends of Eric Burlison","4879 S. Tanager Ave.","","Battlefield","MO","65619","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143492","C000640","MO Osteopathic PAC","Friends of Lincoln Hough","PO Box 121 ","","Springfield","MO","65801","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143493","C000640","MO Osteopathic PAC","Brian Williams for Missouri","PO Box 23146","","St Louis","MO","63156","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143494","C000640","MO Osteopathic PAC","Team Justin Brown","PO Box 934","","Rolla","MO","65402","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143495","C000640","MO Osteopathic PAC","Missourians for O'Laughlin","1103 E. Briggs Drive","","Macon","MO","63552","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143496","C000640","MO Osteopathic PAC","Luetkemeyer for Senate","PO Box 14360","","St Joseph","MO","64152","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143497","C000640","MO Osteopathic PAC","Committe to Elect Lauren Arthur","4135 NW Willow Drive","","North Kansas City","MO","64116","10/22/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"144337","C000742","Iron Workers Local #396 Voluntary Fund","Webb for House Rep","15455 Manchester Road #142","","Ballwin","MO","63011","3/20/2020 12:00:00 AM","300.0000","M","April Quarterly Report"
"144338","C000742","Iron Workers Local #396 Voluntary Fund","Ironworkers Political Action League","1750 New York Ave NW","Suite 400","Washington","DC","20006","3/31/2020 12:00:00 AM","2500.0000","M","April Quarterly Report"
"144345","C000697","MO PORK-PAC","Uniting Missouri","PO Box 444","","Farmington","MO","63640","1/29/2020 12:00:00 AM","1000.0000","M","April Quarterly Report"
"144346","C190936","Hy-Vee Employees PAC Federal Committee - Missouri","Pharmacists Political Action Committee of Missouri (PAC) ","211 E. Capitol Avenue","","Jefferson City","MO","65101","1/7/2020 12:00:00 AM","1000.0000","M","April Quarterly Report"
"144378","C000838","CEMENT MASON LOCAL UNION # 518-POLITICAL ACTION COMMITTEE","Committee to Elect Pierson, Jr.","PO Box 372100","","St Louis","MO","63138","2/26/2020 12:00:00 AM","250.0000","M","April Quarterly Report"
"144379","C000838","CEMENT MASON LOCAL UNION # 518-POLITICAL ACTION COMMITTEE","Nicole Galloway for Missouri","PO Box 2115","","St Louis","MO","63158","2/26/2020 12:00:00 AM","650.0000","M","April Quarterly Report"
"144380","C000838","CEMENT MASON LOCAL UNION # 518-POLITICAL ACTION COMMITTEE","Citizens to Elect Curt Dougherty","16003 E Cogan Lane","","Independence","MO","64050","2/26/2020 12:00:00 AM","250.0000","M","April Quarterly Report"
"144404","C000547","ST LOUIS LABOR COUNCIL AFL-CIO PROJECT 2000","Tri-County Labor Legislative Club","20 Sunny View Drive","","St Peters","MO","63376","1/15/2020 12:00:00 AM","275.0000","M","April Quarterly Report"
"144405","C000547","ST LOUIS LABOR COUNCIL AFL-CIO PROJECT 2000","Coatar for St. Louis","1728 South Broadway","","St Louis","MO","63104","2/5/2020 12:00:00 AM","200.0000","M","April Quarterly Report"
"144406","C000547","ST LOUIS LABOR COUNCIL AFL-CIO PROJECT 2000","St. Louis Building Trades Council","2300 Hampton Ave., Suite B","","St Louis","MO","63139","2/10/2020 12:00:00 AM","1400.0000","M","April Quarterly Report"
"144407","C000547","ST LOUIS LABOR COUNCIL AFL-CIO PROJECT 2000","APRI","P.O. Box 2384","","Florissant","MO","63032","2/10/2020 12:00:00 AM","150.0000","M","April Quarterly Report"
"144408","C000547","ST LOUIS LABOR COUNCIL AFL-CIO PROJECT 2000","Citizens for Vernon Betts","P.O. Box 78057","","St Louis","MO","63178","2/12/2020 12:00:00 AM","250.0000","M","April Quarterly Report"
"144409","C000547","ST LOUIS LABOR COUNCIL AFL-CIO PROJECT 2000","St. Louis Amatuer Boxing Association, Inc.","67 Rue Grand Drive","","Lake St Louis","MO","63367","2/12/2020 12:00:00 AM","290.0000","M","April Quarterly Report"
"144410","C000547","ST LOUIS LABOR COUNCIL AFL-CIO PROJECT 2000","Warren County Democrats","456 Warrenton Village Dr., Apt. 402","","Warrenton","MO","63383","2/12/2020 12:00:00 AM","75.0000","M","April Quarterly Report"
"144411","C000547","ST LOUIS LABOR COUNCIL AFL-CIO PROJECT 2000","Cara Spencer for Mayor","3704 S. Jefferson Street","","St Louis","MO","63118","2/24/2020 12:00:00 AM","300.0000","M","April Quarterly Report"
"144412","C000547","ST LOUIS LABOR COUNCIL AFL-CIO PROJECT 2000","Page PAC","P.O. Box 300017","","St Louis","MO","63130","3/12/2020 12:00:00 AM","500.0000","M","April Quarterly Report"
"144413","C000547","ST LOUIS LABOR COUNCIL AFL-CIO PROJECT 2000","Rizzo for Missouri","1629 South Drumm Avenue","","Independence","MO","64055","3/12/2020 12:00:00 AM","300.0000","M","April Quarterly Report"
"144435","C101565","Pike County Democratic Club","Federated Democratic Women'sClubs of the 6th Congressional District","1120 N. 24th Street","","St Joseph ","MO","64506","3/10/2020 12:00:00 AM","20.5000","M","April Quarterly Report"
"144442","C151129","FRIENDS OF RUSTY BLACK","House Republican Caucus Committee","P.O. Box 1313","","Jefferson City","MO","65102","1/7/2020 12:00:00 AM","2000.0000","M","April Quarterly Report"
"144443","C151129","FRIENDS OF RUSTY BLACK","Missouri FFA Association","P.O. Box 480","","Jefferson City","MO","65102","2/10/2020 12:00:00 AM","150.0000","M","April Quarterly Report"
"144444","C151129","FRIENDS OF RUSTY BLACK","House of Prayer","144 Hereford St.","","Chillicothe","MO","64601","2/15/2020 12:00:00 AM","300.0000","M","April Quarterly Report"
"144445","C151129","FRIENDS OF RUSTY BLACK","North Central Missouri College Foundation","1301 Main","","Trenton","MO","64683","2/28/2020 12:00:00 AM","200.0000","M","April Quarterly Report"
"144472","C180731","FHSD Strong","Friends of Mike Sommer","901 Boone's Lick Road","","Saint Charles","MO","63301","3/1/2020 12:00:00 AM","250.0000","M","April Quarterly Report"
"144483","C101565","Pike County Democratic Club","Missouri Federation of Women's Democratic Club","3512 Bridge Manor","","Kansas City","MO","64132","3/10/2020 12:00:00 AM","41.0000","M","April Quarterly Report"
"144519","C191048","Amalgamated Transit Union Local 1287","Committee to Elect Sharon Pace","7249 Norstead Walk","Apt 4","Saint Louis","MO","63121","3/6/2020 12:00:00 AM","300.0000","M","April Quarterly Report"
"144520","C191048","Amalgamated Transit Union Local 1287","Kevin O'Neill For City Council Kansas City Missouri","10316 N Prospect Ave","","Kansas City","MO","64155","3/13/2020 12:00:00 AM","1000.0000","M","April Quarterly Report"
"144521","C191048","Amalgamated Transit Union Local 1287","Nicole Galloway for Missouri","PO Box 2115","","Saint Louis","MO","63158","3/13/2020 12:00:00 AM","2000.0000","M","April Quarterly Report"
"144522","C191048","Amalgamated Transit Union Local 1287","Shields for the City","1212 McGee St","Suite 200","Kansas City","MO","64106","3/13/2020 12:00:00 AM","1500.0000","M","April Quarterly Report"
"144532","C121330","Rizzo For Missouri","Missouri Democratic Party","4218 Roanoke Rd, Suite 304","","Kansas City","MO","64111","1/24/2020 12:00:00 AM","100.0000","M","April Quarterly Report"
"144533","C121330","Rizzo For Missouri","MIssouri Democratic Party","4218 Roanoke Rd, Suite 304","","Kansas CIty","MO","64111","2/25/2020 12:00:00 AM","100.0000","M","April Quarterly Report"
"144556","C190845","Maggie Nurrenbern for Missouri","Clay County Democratic Central Committee","PO Box 12594","","North Kansas City","MO","64116","1/5/2020 12:00:00 AM","250.0000","M","April Quarterly Report"
"144587","C071193","CITIZENS FOR RIDDLE","Callaway County Republican Central Committee","2651 Country Club Dr","","New Bloomfield","MO","65063","1/20/2020 12:00:00 AM","100.0000","M","April Quarterly Report"
"144591","C041296","20th Ward Democratic Organization"," 	Democratic Campaign Committee of St Louis City","110 N 17th St Apt 504","","St Louis","MO","63103","2/25/2020 12:00:00 AM","200.0000","M","April Quarterly Report"
"144592","C041296","20th Ward Democratic Organization","Ward 20 for Petty","3505 Nebraska Ave","","St Louis","MO","63118","3/18/2020 12:00:00 AM","75.0000","M","April Quarterly Report"
"144593","C041296","20th Ward Democratic Organization","Ward 20 for Davis","3803 Marine Ave","","St Louis","MO","63118","3/18/2020 12:00:00 AM","75.0000","M","April Quarterly Report"
"144594","C190973","Megan Green for St. Louis","Missouri Democratic State Committee","4218 Roanoke Rd","","Kansas City","MO","64111","1/20/2020 12:00:00 AM","1000.0000","M","April Quarterly Report"
"144596","C190973","Megan Green for St. Louis","Missouri Democratic State Committee","4218 Roanoke Rd","","Kansas City","MO","64111","2/25/2020 12:00:00 AM","100.0000","M","April Quarterly Report"
"144613","C171103","STL Speaks","Planned Parenthood","4251 Forest Park Avenue","","Saint Louis","MO","63108","1/10/2020 12:00:00 AM","448.4600","M","AMENDED Termination"
"144889","C121018","Citizens For Donna Pfautsch","hrcc","po box 1313","","jefferson city","MO","65102","1/7/2020 12:00:00 AM","250.0000","M","April Quarterly Report"
"144896","C190845","Maggie Nurrenbern for Missouri","Missouri Democratic Party","4218 Roanoke Rd","Suite 304","Kansas City","MO","64111","2/25/2020 12:00:00 AM","50.0000","M","April Quarterly Report"
"144917","C180584","UFCW Active Ballot Club-Missouri Federal Committee","Missouri WIN","347 Hazel Avenue","","Webster Groves","MO","63119","3/10/2020 12:00:00 AM","25000.0000","M","April Quarterly Report"
"144919","C180584","UFCW Active Ballot Club-Missouri Federal Committee","Protect Missouri Freedom","PO Box 434056","","St Louis","MO","63143","3/4/2020 12:00:00 AM","25000.0000","M","April Quarterly Report"
"144922","C180584","UFCW Active Ballot Club-Missouri Federal Committee","South County Forward","PO Box 515111","","St Louis","MO","63151","3/10/2020 12:00:00 AM","20000.0000","M","April Quarterly Report"
"144923","C180584","UFCW Active Ballot Club-Missouri Federal Committee","Alex Lange STL","12889 Tammy Kay Drive","","St Louis","MO","63128","3/10/2020 12:00:00 AM","2600.0000","M","April Quarterly Report"
"144947","C121018","Citizens For Donna Pfautsch","jackson county gop","po box 81","","blue springs","MO","64015","2/20/2020 12:00:00 AM","500.0000","M","April Quarterly Report"
"144951","C171315","Dirk Deaton For Missouri","MO Republican Party","PO Box 73","","Jefferson City","MO","65102","3/2/2020 12:00:00 AM","90.0000","M","April Quarterly Report"
"144952","C171315","Dirk Deaton For Missouri","MO Republican Party","PO Box 73","","Jefferson City","MO","65102","3/11/2020 12:00:00 AM","50.0000","M","April Quarterly Report"
"144953","C171088","Our Revolution: Mid-Missouri","Boone County Democrats","PO Box 1294","","Columbia","MO","65203","2/15/2020 12:00:00 AM","130.0000","M","April Quarterly Report"
"144955","C171088","Our Revolution: Mid-Missouri","Missouri Jobs With Justice","2725 Clifton Ave","","St Louis","MO","63139","2/24/2020 12:00:00 AM","50.0000","M","April Quarterly Report"
"144983","C041407","Truman Day Rally","Butler Co Women's Demo Club","6524 CR 654","","Broseley","MO","63932","2/10/2020 12:00:00 AM","1981.2900","M","April Quarterly Report"
"145504","A190892","Brian Wingbermuehle for Missouri","Missouri House Democrats","PO Box 552","","Jefferson City","MO","65102","1/6/2020 12:00:00 AM","50.0000","M","April Quarterly Report"
"145524","C031136","MOSFA PAC INC","HRCC","PO Box 1313","","Jefferson City","MO","65101","1/7/2020 12:00:00 AM","250.0000","M","April Quarterly Report"
"145525","C031136","MOSFA PAC INC","Mighty Missouri PAC","12026 Manchester Road","","St Louis","MO","63131","1/7/2020 12:00:00 AM","500.0000","M","April Quarterly Report"
"143049","C131143","CITIZENS FOR DOGAN","Missouri Republican Party","508 Mulberry St.","","Jefferson City","MO","65101","10/23/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143056","C121052","CITIZENS FOR ELAINE GANNON","JEFFERSON COUNTY REPUBLICAN CLUB","PO BOX 997","","FENTON","MO","63026","11/5/2019 12:00:00 AM","50.0000","M","January Quarterly Report"
"143111","C171339","Sain For Missouri","Missouri Democratic State Committee","4218 Roanoke Road","Suite 304","Kansas City","MO","64111","12/20/2019 12:00:00 AM","100.0000","M","January Quarterly Report"
"143174","C031256","Professional Fire Fighters of Eastern Missouri 2665 PAC Fund ","Dorsey for Judge","8 St Thomas Ct.","","Florissant","MO","63031","12/17/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143175","C031256","Professional Fire Fighters of Eastern Missouri 2665 PAC Fund ","JCL/PC","181 St Benedict","","Pevely","MO","63070","12/17/2019 12:00:00 AM","160.0000","M","January Quarterly Report"
"143176","C031256","Professional Fire Fighters of Eastern Missouri 2665 PAC Fund ","Committee to Elect Doug Clemens","10518 Boylston Drive","","St Ann","MO","63074","12/7/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143177","C031256","Professional Fire Fighters of Eastern Missouri 2665 PAC Fund ","Citizens for Gretcen Bangert","919 Zohner Court","","Florissant","MO","63031","12/5/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143180","C111118","Professional Firefighters of North St Louis County PAC","Dorsey for Judge","8 St Thomas Ct. ","","Florissant","MO","63031","10/29/2019 12:00:00 AM","250.0000","M","January Quarterly Report"
"143212","C000763","KC BizPAC The Political Action Committee of the Greater Kansas City Chamber of Commerce in Partnership with the Civic Council of Greater Kansas City","Laura Kelly for Kansas ","P.O. Box 2898","","Topeka","KS","66601","12/5/2019 12:00:00 AM","2000.0000","M","January Quarterly Report"
"143369","C180202","Relax PAC","Page for Missouri","331 North New Ballas Rd","","Creve Coeur","MO","63141","12/6/2019 12:00:00 AM","500.0000","M","January Quarterly Report"
"143464","C000565","SHEET METAL WORKERS UNION LOCAL NO 2 LEGISLATIVE ACTION COMMITTEE","Sharp for House","8401 E. 103rd Terrace","","Kansas City","MO","64134","10/31/2019 12:00:00 AM","300.0000","M","January Quarterly Report"
"143465","C000565","SHEET METAL WORKERS UNION LOCAL NO 2 LEGISLATIVE ACTION COMMITTEE","Laura Kelly for Kansas","PO Box 2098","","Topeka","KS","66601","12/13/2019 12:00:00 AM","2000.0000","M","January Quarterly Report"
"144687","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","11/25/2019 12:00:00 AM","30.0000","M","AMENDED January Quarterly Report"
"144688","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","11/25/2019 12:00:00 AM","525.0000","M","AMENDED January Quarterly Report"
"144689","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","11/25/2019 12:00:00 AM","1067.4000","M","AMENDED January Quarterly Report"
"144690","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","11/26/2019 12:00:00 AM","294.0000","M","AMENDED January Quarterly Report"
"144691","C151035","MISSOURI REALTORS PAC, INC","NAR/RPAC","430 N. Michigan Ave.","","Chicago","IL","60611","11/30/2019 12:00:00 AM","152.0000","M","AMENDED January Quarterly Report"
